env_steps,episode,return_0,return_1,joint_return,length,loss,epsilon,entropy,approx_kl,clip_fraction,actor_loss,critic_loss
400,0,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,1,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,2,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,3,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,4,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,5,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,6,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
400,7,0.0,0.0,0.0,50,,,1.6094365119934082,,,,
800,8,1.0,0.5,1.5,50,,,1.60943603515625,,,,
800,9,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,10,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,11,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,12,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,13,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,14,0.0,0.0,0.0,50,,,1.60943603515625,,,,
800,15,0.0,0.0,0.0,50,,,1.60943603515625,,,,
1200,16,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,17,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,18,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,19,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,20,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,21,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,22,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1200,23,0.0,0.0,0.0,50,,,1.607987642288208,,,,
1600,24,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,25,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,26,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,27,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,28,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,29,0.0,0.0,0.0,50,,,1.608238935470581,,,,
1600,30,0.5,1.0,1.5,50,,,1.608238935470581,,,,
1600,31,0.0,0.0,0.0,50,,,1.608238935470581,,,,
2000,32,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,33,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,34,1.0,1.0,2.0,50,,,1.6081112623214722,,,,
2000,35,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,36,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,37,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,38,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2000,39,0.0,0.0,0.0,50,,,1.6081112623214722,,,,
2400,40,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,41,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,42,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,43,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,44,1.0,1.0,2.0,50,,,1.607646107673645,,,,
2400,45,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,46,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2400,47,0.0,0.0,0.0,50,,,1.607646107673645,,,,
2800,48,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,49,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,50,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,51,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,52,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,53,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,54,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
2800,55,0.0,0.0,0.0,50,,,1.6068893671035767,,,,
3200,56,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,57,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,58,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,59,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,60,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,61,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,62,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
3200,63,0.0,0.0,0.0,50,,,1.6016077995300293,,,,
